from_phoneme,to_phoneme,from_image,to_image,from_landmarks,to_landmarks,anatomy,transition_type,min_frames,max_frames,recommended_frames,real_anatomical_distance,total_distance,point_count,morphing_difficulty,point_1_name,point_2_name,point_3_name,point_4_name,point_5_name,point_6_name,point_7_name,point_8_name,point_9_name,point_10_name,point_11_name,point_12_name,point_13_name,point_14_name,point_15_name,point_16_name,point_17_name,point_18_name,point_19_name,point_20_name,point_21_name,point_22_name,point_1_distance,point_2_distance,point_3_distance,point_4_distance,point_5_distance,point_6_distance,point_7_distance,point_8_distance,point_9_distance,point_10_distance,point_11_distance,point_12_distance,point_13_distance,point_14_distance,point_15_distance,point_16_distance,point_17_distance,point_18_distance,point_19_distance,point_20_distance,point_21_distance,point_22_distance
ㄱ_입,ㅂ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄱ_입,ㅃ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄱ_입,ㅍ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄱ_입,ㅅ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄱ_입,ㅆ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄱ_입,ㅅ_경구개_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄱ_입,ㅆ_경구개_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄱ_입,ㄴ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄱ_입,ㄷ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄱ_입,ㄸ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄱ_입,ㅌ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄱ_입,ㅎ_입,PM.png,Rest.png,PM_mouth_landmarks.json,Rest_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,18,6.13,134.78,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,5.0,4.0,2.24,3.16,8.94,10.77,7.21,5.39,3.61,4.47,8.06,7.07,10.2,6.4,7.07,6.32,7.62,8.6,7.81,5.83,2.0,3.0
ㄱ_입,휴지_입,PM.png,Rest.png,PM_mouth_landmarks.json,Rest_mouth_landmarks.json,mouth,rest_transition,5,8,7,6.13,134.78,22,easy,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,5.0,4.0,2.24,3.16,8.94,10.77,7.21,5.39,3.61,4.47,8.06,7.07,10.2,6.4,7.07,6.32,7.62,8.6,7.81,5.83,2.0,3.0
ㄲ_입,ㅏ_입,PM.png,A.png,PM_mouth_landmarks.json,A_mouth_landmarks.json,mouth,consonant_to_vowel,8,12,12,27.14,597.05,22,medium,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,10.44,8.0,16.49,23.19,31.06,32.14,31.05,31.02,25.71,25.0,22.63,12.17,9.49,23.35,35.0,42.06,42.49,46.52,46.24,41.23,27.86,13.93
ㄲ_입,ㅔ_입,PM.png,E.png,PM_mouth_landmarks.json,E_mouth_landmarks.json,mouth,consonant_to_vowel,8,12,12,16.68,366.99,22,medium,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,11.18,11.18,12.04,12.0,14.76,15.81,15.03,13.34,11.4,13.89,16.64,12.65,8.54,16.12,23.02,26.42,27.31,34.13,31.76,25.08,12.65,2.0
ㄲ_입,ㅐ_입,PM.png,E.png,PM_mouth_landmarks.json,E_mouth_landmarks.json,mouth,consonant_to_vowel,8,12,12,16.68,366.99,22,medium,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,11.18,11.18,12.04,12.0,14.76,15.81,15.03,13.34,11.4,13.89,16.64,12.65,8.54,16.12,23.02,26.42,27.31,34.13,31.76,25.08,12.65,2.0
ㄲ_입,ㅓ_입,PM.png,EO.png,PM_mouth_landmarks.json,EO_mouth_landmarks.json,mouth,consonant_to_vowel,8,12,12,27.52,605.39,22,medium,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,32.76,27.46,17.03,13.93,21.1,20.0,16.76,8.54,12.17,20.4,36.4,36.06,35.34,26.25,24.7,26.08,26.57,37.64,43.84,42.52,40.5,39.36
ㄲ_입,ㅣ_입,PM.png,II.png,PM_mouth_landmarks.json,II_mouth_landmarks.json,mouth,consonant_to_vowel,8,12,12,14.86,326.98,22,medium,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,11.4,7.07,8.6,8.6,10.44,12.17,12.37,12.53,10.82,10.63,8.25,9.22,10.82,20.12,23.6,24.76,27.02,28.32,25.81,18.03,15.23,11.18
ㄲ_입,ㅡ_입,PM.png,EU.png,PM_mouth_landmarks.json,EU_mouth_landmarks.json,mouth,consonant_to_vowel,8,12,12,13.95,306.83,22,medium,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,15.03,11.4,6.71,1.0,5.83,11.18,11.4,9.9,7.62,8.0,13.6,15.62,13.6,13.15,17.26,18.25,17.09,24.19,25.55,22.36,20.62,17.46
ㄲ_입,ㅗ_입,PM.png,OO.png,PM_mouth_landmarks.json,OO_mouth_landmarks.json,mouth,consonant_to_vowel,8,12,12,24.8,545.5,22,medium,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,42.2,35.17,28.16,23.41,20.02,11.7,4.12,11.05,18.25,26.31,39.32,41.77,32.76,16.49,7.62,2.0,11.05,24.52,31.78,37.34,40.45,40.02
ㄲ_입,ㅜ_입,PM.png,UU.png,PM_mouth_landmarks.json,UU_mouth_landmarks.json,mouth,consonant_to_vowel,8,12,12,19.88,437.4,22,medium,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,29.07,24.02,19.1,15.52,14.21,16.16,15.03,13.45,16.16,22.36,36.22,35.0,28.02,14.04,5.83,4.0,13.0,19.1,21.0,25.0,27.02,24.08
ㄲ_입,ㅟ_입,PM.png,WW-W.png,PM_mouth_landmarks.json,WW-W_mouth_landmarks.json,mouth,consonant_to_vowel,8,12,12,19.59,431.03,22,medium,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,18.44,18.11,14.32,14.32,21.4,19.42,16.03,15.26,13.04,17.72,29.07,23.02,8.54,2.24,10.05,14.14,21.02,29.12,33.96,33.54,32.56,25.71
ㄲ_입,ㅚ_입,PM.png,WW-W.png,PM_mouth_landmarks.json,WW-W_mouth_landmarks.json,mouth,consonant_to_vowel,8,12,12,19.59,431.03,22,medium,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,18.44,18.11,14.32,14.32,21.4,19.42,16.03,15.26,13.04,17.72,29.07,23.02,8.54,2.24,10.05,14.14,21.02,29.12,33.96,33.54,32.56,25.71
ㄲ_입,ㅈ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅉ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅊ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㄱ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,same_position,3,5,4,0.0,0.0,22,easy,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅋ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,same_position,3,5,4,0.0,0.0,22,easy,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅇ_입,PM.png,Rest.png,PM_mouth_landmarks.json,Rest_mouth_landmarks.json,mouth,same_position,3,5,5,6.13,134.78,22,easy,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,5.0,4.0,2.24,3.16,8.94,10.77,7.21,5.39,3.61,4.47,8.06,7.07,10.2,6.4,7.07,6.32,7.62,8.6,7.81,5.83,2.0,3.0
ㄲ_입,ㄹ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅁ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅂ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅃ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅍ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅅ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅆ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅅ_경구개_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅆ_경구개_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㄴ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㄷ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㄸ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅌ_입,PM.png,PM.png,PM_mouth_landmarks.json,PM_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,17,0.0,0.0,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄲ_입,ㅎ_입,PM.png,Rest.png,PM_mouth_landmarks.json,Rest_mouth_landmarks.json,mouth,consonant_to_consonant,15,20,18,6.13,134.78,22,hard,Left_Corner_1,Upper_1,Upper_2,Upper_3,Upper_4,Upper_5,Upper_6,Upper_7,Upper_8,Upper_9,Upper_10,Right_Corner_1,Lower_1,Lower_2,Lower_3,Lower_4,Lower_5,Lower_6,Lower_7,Lower_8,Lower_9,Lower_10,5.0,4.0,2.24,3.16,8.94,10.77,7.21,5.39,3.61,4.47,8.06,7.07,10.2,6.4,7.07,6.32,7.62,8.6,7.81,5.83,2.0,3.0
